"id","success","big_hit","backers_count"
2014612138,"NO","NO",6
332869687,"YES","NO",95
972722798,"YES","YES",40
930242832,"NO","NO",13
1056687516,"NO","NO",8
606428215,"NO","NO",20
1413987478,"YES","NO",83
1636971880,"NO","NO",24
1046583599,"NO","NO",4
89061443,"NO","NO",0
236902204,"NO","NO",4
1129602868,"YES","NO",101
217940646,"YES","NO",143
1170263731,"YES","NO",51
2146016024,"NO","NO",0
168108002,"NO","NO",0
855704509,"YES","NO",10
2081332953,"NO","NO",8
1544815140,"NO","NO",63
1579183813,"NO","NO",1
1935430330,"NO","NO",5
1386776594,"YES","NO",285
4458039,"NO","NO",2
2034387890,"YES","YES",655
23881271,"YES","NO",10
341139979,"NO","NO",48
811350703,"YES","NO",62
1837530912,"NO","NO",70
1755842406,"NO","NO",11
2060847413,"YES","NO",631
2028327561,"NO","NO",2
102035294,"NO","NO",19
194678296,"NO","NO",2
1106540010,"NO","NO",0
342903955,"NO","NO",6
42104176,"YES","YES",13
1895180134,"NO","NO",35
1991782257,"NO","NO",1
843299698,"YES","YES",82
564912286,"YES","NO",30
1834047839,"NO","NO",16
984164437,"NO","NO",34
999741441,"YES","NO",14
1730563621,"NO","NO",7
1501693824,"NO","NO",46
681115877,"NO","NO",1
1826185037,"NO","NO",1
848418450,"NO","NO",19
104661425,"YES","NO",10
2116725814,"YES","NO",6
597397157,"NO","NO",10
443939064,"YES","YES",545
215124864,"YES","NO",217
500140464,"NO","NO",4
1539742002,"YES","NO",99
850496534,"YES","YES",47
1421935657,"YES","NO",28
268819364,"NO","NO",17
825318340,"YES","NO",119
1658037220,"NO","NO",7
1519954731,"NO","NO",33
1449319147,"NO","NO",1
2087991089,"NO","NO",12
1127655159,"NO","NO",17
2097331072,"NO","NO",3
1057438468,"NO","NO",1
1911401351,"NO","NO",0
1362806626,"NO","NO",1
426773939,"NO","NO",29
1189089499,"YES","YES",59
660761389,"NO","NO",6
1353499898,"NO","NO",5
1454275713,"NO","NO",0
944548099,"YES","YES",190
1034686092,"NO","NO",3
865910720,"NO","NO",64
1967380446,"YES","NO",47
1329604845,"NO","NO",50
317544544,"YES","YES",345
1349651397,"NO","NO",2
274377961,"NO","NO",0
49553893,"NO","NO",10
1646621141,"NO","NO",5
1490358185,"NO","NO",45
1442286790,"NO","NO",63
1341312330,"YES","NO",22
1857109045,"NO","NO",4
1789774210,"NO","NO",7
551526119,"YES","YES",15
922237467,"NO","NO",0
1358234066,"NO","NO",0
1684812699,"YES","NO",64
2118207498,"NO","NO",1
1638401924,"YES","YES",63
624501194,"YES","NO",117
1715375321,"YES","YES",7
1978532332,"NO","NO",0
1572488702,"YES","NO",107
1116946292,"NO","NO",2
1335877995,"YES","NO",68
1488344881,"NO","NO",42
1538157226,"NO","NO",0
1795549453,"NO","NO",16
637764786,"YES","YES",77
1650488564,"YES","NO",48
692627647,"YES","NO",154
270318793,"NO","NO",7
141939932,"NO","NO",1
1531964984,"NO","NO",80
478708080,"YES","NO",18
1473676258,"NO","NO",16
695164403,"NO","NO",0
505164383,"NO","NO",85
1176291685,"NO","NO",0
778256038,"YES","NO",6
489902645,"YES","NO",127
51256060,"YES","NO",94
122164879,"NO","NO",66
1888972220,"NO","NO",17
770796415,"NO","NO",8
1943303671,"YES","NO",44
560054688,"YES","NO",131
1531778357,"YES","NO",62
1747456446,"YES","NO",44
1654389879,"YES","YES",116
1487682075,"NO","NO",0
2077309261,"NO","NO",41
1342678840,"NO","NO",8
1711360337,"NO","NO",2
1075450538,"NO","NO",0
1577455391,"YES","YES",604
1959379390,"YES","NO",93
443149531,"NO","NO",9
845369783,"NO","NO",18
503104856,"YES","NO",46
1287178478,"YES","NO",10
1428999868,"NO","NO",1
1707638724,"YES","NO",22
574125813,"YES","YES",80
1333486205,"NO","NO",5
224828215,"NO","NO",80
508242384,"NO","NO",17
10363753,"NO","NO",0
411539562,"NO","NO",3
1376969853,"NO","NO",1
1069575149,"YES","NO",54
202549822,"NO","NO",10
86335760,"NO","NO",0
826850042,"NO","NO",0
2140106,"NO","NO",48
652990061,"NO","NO",73
1982377908,"YES","YES",35
1914256415,"NO","NO",61
1953885561,"NO","NO",1
923369864,"YES","NO",78
2056926061,"NO","NO",29
321986134,"YES","NO",64
1431354379,"NO","NO",88
28003991,"YES","NO",313
971526514,"NO","NO",1
102182222,"YES","NO",85
2108199588,"NO","NO",20
826886733,"NO","NO",15
1039271578,"NO","NO",13
1657842299,"NO","NO",0
1867277808,"NO","NO",6
789120549,"NO","NO",7
877246504,"YES","NO",121
834088033,"NO","NO",17
58442845,"NO","NO",8
2071825644,"NO","NO",2
1304212696,"NO","NO",0
727820754,"NO","NO",6
762912945,"NO","NO",4
2003903687,"NO","NO",2
547727343,"NO","NO",4
679919925,"NO","NO",0
1757232251,"YES","NO",37
826954004,"YES","NO",247
1812192967,"NO","NO",15
2039521826,"NO","NO",6
1996466892,"NO","NO",10
435895900,"NO","NO",1
810377697,"NO","NO",3
581232002,"NO","NO",7
282526063,"NO","NO",254
1496144606,"NO","NO",0
949040669,"NO","NO",18
942548914,"NO","NO",3
824004637,"NO","NO",3
207937914,"NO","NO",24
1241055786,"NO","NO",0
1528136989,"YES","YES",110
1857694933,"NO","NO",10
2114030945,"NO","NO",5
1871818578,"NO","NO",2
1303689269,"YES","NO",218
1596445531,"NO","NO",6
1007194211,"NO","NO",1
783320052,"YES","YES",177
1974297194,"NO","NO",0
394346702,"NO","NO",8
2019791484,"YES","NO",98
1112654471,"YES","YES",48
2071476730,"NO","NO",0
28568163,"NO","NO",0
809417404,"NO","NO",16
1948909233,"YES","NO",56
1128806797,"YES","NO",411
1223456589,"NO","NO",3
1239819590,"NO","NO",0
191892502,"YES","NO",24
1153661418,"NO","NO",2
578505553,"NO","NO",0
840495152,"YES","NO",11
1178402746,"NO","NO",0
53276121,"NO","NO",76
857157090,"YES","NO",18
1739780809,"NO","NO",22
1334249100,"YES","NO",55
1394007020,"NO","NO",2
1611354487,"NO","NO",8
1284126177,"NO","NO",7
667333209,"YES","NO",247
345197043,"YES","NO",72
1077194810,"YES","YES",36
949910838,"NO","NO",23
651218440,"YES","YES",101
1098631695,"NO","NO",3
23029916,"NO","NO",4
1749457,"NO","NO",45
279785982,"NO","NO",47
1772918737,"NO","NO",0
393982309,"YES","NO",217
416716601,"YES","NO",128
2107457288,"YES","YES",3554
266224330,"YES","YES",5449
462855098,"YES","NO",26
1313686990,"NO","NO",2
1056065286,"YES","NO",45
1397344083,"NO","NO",4
248018033,"NO","NO",3
1478643772,"YES","NO",39
2113724775,"NO","NO",3
1052092216,"YES","NO",117
966988932,"YES","NO",41
2055002447,"NO","NO",0
1855459734,"YES","YES",57
511622627,"NO","NO",1
1337195053,"YES","YES",207
557758985,"YES","NO",32
546837954,"NO","NO",26
657891380,"NO","NO",0
1390688202,"YES","NO",145
1821505752,"YES","NO",99
77430330,"NO","NO",13
871831012,"YES","NO",89
1772397037,"YES","NO",37
476598848,"YES","YES",80
132735883,"YES","NO",15
1928459328,"NO","NO",1
232246424,"NO","NO",1
133020566,"YES","NO",82
56465164,"NO","NO",1
924853897,"NO","NO",73
233872569,"YES","NO",28
1357960040,"NO","NO",1
2123573382,"YES","NO",153
325998467,"NO","NO",6
1933287804,"YES","NO",39
1207086607,"NO","NO",0
1402125831,"NO","NO",4
2104576371,"NO","NO",8
301964900,"YES","YES",466
796533179,"NO","NO",5
495380356,"NO","NO",0
271035643,"YES","NO",22
57026689,"NO","NO",66
2035667923,"YES","NO",114
1732137658,"YES","NO",94
843373074,"YES","NO",29
1691626626,"NO","NO",5
1729201437,"YES","YES",160
1233770326,"YES","NO",105
1893827185,"NO","NO",39
635588714,"NO","NO",5
839606109,"YES","NO",627
1995086538,"YES","NO",2571
1099032487,"NO","NO",1
378304279,"YES","NO",62
54941070,"NO","NO",40
190261388,"NO","NO",3
1458571614,"NO","NO",16
394110822,"NO","NO",0
779850103,"YES","YES",63
1368313026,"YES","YES",792
427886661,"NO","NO",12
1235527166,"NO","NO",45
1595627335,"YES","NO",29
1561220521,"NO","NO",7
48976014,"NO","NO",15
629691774,"YES","NO",24
492437534,"NO","NO",12
371948224,"NO","NO",1
2120121274,"NO","NO",4
1551234116,"NO","NO",24
1867485915,"NO","NO",2
514860646,"NO","NO",3
575051828,"NO","NO",3
362545826,"NO","NO",14
462796544,"YES","NO",56
217700163,"YES","NO",35
1229984968,"NO","NO",1
1262483124,"YES","NO",266
1190844594,"NO","NO",16
1064374507,"YES","YES",961
1709715584,"YES","YES",307
965238658,"YES","NO",39
991651424,"YES","NO",234
1108490948,"NO","NO",0
341619584,"NO","NO",0
51710571,"NO","NO",38
511488103,"NO","NO",0
761912750,"NO","NO",1
612872066,"YES","NO",13
1173221260,"YES","NO",133
1710403377,"NO","NO",0
496618983,"NO","NO",9
70720517,"NO","NO",0
203489391,"YES","NO",14
1628092723,"NO","NO",1
1032385492,"NO","NO",10
1760591672,"NO","NO",1
259466101,"YES","NO",149
172474617,"NO","NO",12
49276153,"YES","NO",81
4278157,"NO","NO",0
35374841,"NO","NO",21
2051696070,"NO","NO",7
1946961953,"NO","NO",17
1556727849,"YES","YES",1952
1568804479,"NO","NO",1
1636097945,"YES","NO",23
1087192571,"NO","NO",0
723225203,"NO","NO",4
259126617,"NO","NO",2
1361372403,"YES","YES",22
1988236532,"YES","NO",107
230744741,"NO","NO",8
1066777760,"NO","NO",3
1499504517,"NO","NO",7
2015894341,"NO","NO",17
19282612,"NO","NO",0
1570733403,"YES","NO",57
266964469,"YES","NO",24
295949824,"YES","YES",863
1910132525,"NO","NO",11
1712018614,"YES","NO",87
1567451625,"NO","NO",72
1746117075,"YES","YES",99
1007290270,"YES","NO",23
2124633393,"YES","YES",1308
136638981,"NO","NO",10
393424055,"NO","NO",100
312989212,"NO","NO",0
721108738,"YES","YES",118
1882822622,"NO","NO",10
1387164986,"NO","NO",12
1438547059,"NO","NO",0
1535262241,"NO","NO",1
1817811956,"NO","NO",1
1250005677,"NO","NO",6
251341369,"YES","NO",614
1262479221,"YES","NO",46
1585834251,"YES","NO",33
1815890200,"YES","YES",78
234953398,"YES","YES",20
1379677890,"NO","NO",0
777104152,"NO","NO",8
1007247216,"NO","NO",2
340398382,"NO","NO",2
1212821435,"NO","NO",12
17022919,"YES","YES",62
378696016,"NO","NO",1
1570713031,"YES","NO",42
128268659,"NO","NO",1
1434057284,"NO","NO",0
348395902,"NO","NO",4
229870901,"YES","NO",206
1271395599,"NO","NO",3
109092997,"YES","NO",111
961622950,"NO","NO",14
1476461586,"NO","NO",2
1733181155,"NO","NO",2
852458828,"NO","NO",5
1318090913,"YES","NO",30
1261881860,"NO","NO",1
1910617178,"YES","NO",122
1039736735,"YES","NO",16
790818962,"NO","NO",0
1478139317,"YES","YES",1585
497268149,"NO","NO",58
1624508771,"NO","NO",2
457358628,"NO","NO",1
12690855,"YES","YES",36
278722270,"NO","NO",144
941328436,"YES","YES",161
709035196,"NO","NO",0
793507891,"NO","NO",22
120884535,"NO","NO",5
430313929,"YES","NO",142
762416637,"YES","NO",65
543048272,"NO","NO",16
1608097779,"YES","NO",94
909738143,"NO","NO",0
1119570353,"YES","NO",6
1048035002,"NO","NO",31
43164023,"YES","NO",157
467654156,"YES","YES",622
153624043,"NO","NO",69
1384974462,"NO","NO",365
446638487,"NO","NO",0
1471768110,"YES","NO",91
1779324682,"NO","NO",12
2096655487,"NO","NO",10
1877820225,"NO","NO",21
494160316,"YES","YES",29
791527945,"YES","YES",105
1407969589,"YES","NO",50
477318365,"YES","NO",66
117934335,"NO","NO",0
1469255823,"NO","NO",0
2140080106,"NO","NO",5
14838551,"YES","NO",258
857864625,"NO","NO",55
1178137706,"NO","NO",16
1885082882,"NO","NO",18
1548770005,"YES","NO",251
1228322332,"NO","NO",1
2026819049,"YES","NO",54
818880924,"NO","NO",64
61381667,"YES","NO",31
3702708,"YES","NO",244
1023263262,"YES","YES",37
958780407,"NO","NO",2
2137074516,"NO","NO",8
459391640,"YES","YES",51
1361134235,"YES","NO",165
1984073278,"YES","NO",23
441179272,"NO","NO",2
1130869168,"NO","NO",1
394974004,"YES","NO",45
2090042333,"NO","NO",23
1971276977,"NO","NO",0
1290587562,"YES","YES",544
803790113,"NO","NO",14
2109236262,"YES","NO",61
377109974,"NO","NO",2
359326352,"YES","NO",125
1830414380,"YES","NO",16
122172843,"NO","NO",1
632779775,"YES","NO",119
662297978,"NO","NO",1
695267133,"YES","NO",51
671034538,"NO","NO",3
871552213,"YES","NO",59
695912891,"NO","NO",15
228550440,"NO","NO",0
1311350740,"NO","NO",50
641591601,"NO","NO",8
549309202,"NO","NO",28
692714853,"NO","NO",1
1589862249,"NO","NO",2
373834398,"YES","NO",192
1775899529,"YES","YES",120
1088375758,"YES","NO",10
1977217419,"YES","NO",302
1655813896,"NO","NO",1
4593643,"NO","NO",21
1573104569,"YES","NO",41
1044292185,"NO","NO",629
1341289831,"NO","NO",16
182453336,"NO","NO",8
404407474,"YES","NO",23
418994994,"NO","NO",6
976569632,"YES","NO",38
521652465,"YES","YES",71
970417355,"YES","NO",41
454743624,"NO","NO",2
1768543444,"NO","NO",0
646122073,"YES","YES",105
1052282046,"NO","NO",3
2092515734,"NO","NO",2
433260631,"NO","NO",1
922512806,"NO","NO",5
669967538,"NO","NO",8
453658019,"YES","NO",247
267455716,"NO","NO",1
144617510,"NO","NO",1
811886014,"YES","NO",65
1434340325,"NO","NO",2
1898687880,"NO","NO",50
718543104,"NO","NO",1
740257525,"NO","NO",14
567478055,"NO","NO",3
975218675,"NO","NO",1
242382661,"NO","NO",64
333327141,"NO","NO",0
1223492998,"NO","NO",37
165803213,"YES","NO",98
583047945,"YES","NO",18
1713773842,"NO","NO",29
1016665592,"YES","YES",31
471208275,"YES","NO",14
462830833,"NO","NO",29
833919897,"NO","NO",6
1401140614,"YES","NO",89
121287589,"NO","NO",3
1867324958,"NO","NO",58
201914812,"YES","NO",35
399009512,"YES","NO",54
42123694,"NO","NO",0
222868001,"YES","NO",98
1943210029,"NO","NO",30
346076825,"YES","NO",108
910786180,"NO","NO",3
1865989584,"YES","YES",90
1362374206,"YES","NO",298
512657494,"YES","NO",33
1455724095,"YES","NO",62
372930048,"NO","NO",5
1203680432,"NO","NO",27
921493275,"YES","NO",159
503027291,"YES","NO",90
1000853310,"NO","NO",1
923490759,"NO","NO",0
1071504066,"YES","NO",50
18112902,"NO","NO",1
2079508014,"NO","NO",5
478432736,"NO","NO",6
1009868211,"YES","NO",53
2052945629,"NO","NO",21
1121012477,"NO","NO",2
1863454477,"YES","NO",18
339247043,"YES","YES",165
392048167,"YES","NO",17
2135249767,"NO","NO",48
762612063,"YES","NO",42
1950638226,"NO","NO",1
1676583046,"NO","NO",1
160123571,"YES","NO",214
947704395,"NO","NO",0
1893327612,"NO","NO",5
1709681389,"YES","YES",413
1741227064,"NO","NO",0
204791853,"NO","NO",2
1183170755,"NO","NO",6
824784554,"NO","NO",25
688270828,"NO","NO",2
1959515530,"YES","NO",345
1654273358,"NO","NO",6
733971359,"NO","NO",3
229413899,"YES","NO",30
271415469,"NO","NO",9
61589189,"YES","NO",84
1818121002,"NO","NO",1
1404937774,"NO","NO",0
935294771,"YES","NO",230
1429639782,"NO","NO",24
684748990,"YES","NO",94
845771879,"NO","NO",0
486777679,"YES","NO",213
420431236,"NO","NO",4
1815600234,"NO","NO",8
1942806624,"YES","NO",109
1063817141,"NO","NO",7
729646157,"NO","NO",2
807770731,"NO","NO",3
1436643065,"NO","NO",4
848515534,"NO","NO",33
878801284,"NO","NO",0
405756643,"YES","NO",65
103132077,"YES","NO",78
1296863093,"YES","NO",30
652468981,"NO","NO",31
2005400696,"YES","NO",8
392880150,"NO","NO",0
305052,"NO","NO",0
1390680336,"YES","NO",93
352884205,"YES","NO",115
869519998,"NO","NO",1
1057743817,"YES","NO",67
783122916,"YES","NO",36
1616289329,"NO","NO",0
1387453423,"NO","NO",1
1050014411,"NO","NO",0
1979689558,"NO","NO",10
1626337698,"YES","NO",59
418839901,"NO","NO",1
622684135,"NO","NO",19
2065698545,"YES","NO",169
368340559,"NO","NO",0
1960816400,"NO","NO",39
2122424663,"NO","NO",0
1014890448,"NO","NO",34
619658619,"YES","NO",220
214363110,"NO","NO",40
1703127963,"YES","NO",23
1976537669,"YES","NO",24
1201857545,"NO","NO",1
2047031097,"YES","NO",68
1902255217,"NO","NO",4
1469706534,"NO","NO",121
651974303,"YES","NO",64
2032616327,"NO","NO",10
1548998329,"YES","NO",35
1154378017,"YES","NO",142
1461050259,"YES","NO",373
25165980,"NO","NO",1
450935014,"NO","NO",225
1718700487,"YES","NO",34
1923017656,"NO","NO",5
309364986,"NO","NO",25
1547319786,"NO","NO",62
1128812360,"NO","NO",0
1760152311,"YES","NO",93
1078227303,"NO","NO",37
1932201111,"YES","NO",147
446417125,"NO","NO",37
1935014087,"YES","NO",21
1106871921,"YES","NO",88
1836838388,"YES","NO",19
372493011,"YES","YES",147
54942822,"NO","NO",30
820253521,"YES","YES",35
1552588436,"YES","NO",48
470025389,"YES","NO",177
1292487907,"YES","YES",757
1809409116,"NO","NO",3
46209746,"YES","NO",204
1996806826,"NO","NO",2
116249803,"YES","NO",23
949332175,"YES","NO",79
1295285813,"YES","NO",52
570104123,"NO","NO",7
73230480,"NO","NO",5
2623100,"YES","NO",21
2133228166,"NO","NO",2
1836398739,"YES","YES",508
2016555819,"YES","YES",42
100978413,"NO","NO",18
743517079,"NO","NO",5
1581829267,"NO","NO",5
1396813085,"NO","NO",0
43990773,"YES","NO",477
1352294630,"NO","NO",5
658438552,"NO","NO",67
235605727,"NO","NO",1
377490181,"YES","NO",35
534520396,"YES","YES",2469
358604054,"NO","NO",4
277287681,"NO","NO",1
604325183,"YES","NO",107
1994185832,"NO","NO",0
1243599701,"NO","NO",3
2088765371,"YES","NO",40
1387880446,"NO","NO",268
353029012,"NO","NO",1
1631772840,"NO","NO",16
701022361,"NO","NO",4
497759341,"NO","NO",16
163305685,"YES","NO",45
811844302,"NO","NO",1
280591992,"NO","NO",7
1196390053,"YES","YES",43
1411711459,"NO","NO",1
1812167673,"NO","NO",9
1184694334,"YES","NO",625
265699496,"YES","NO",75
1181250911,"NO","NO",96
2072219921,"YES","NO",71
410237819,"NO","NO",1
1827911239,"YES","YES",450
1527273245,"YES","YES",100
97230960,"YES","NO",292
1104307901,"NO","NO",13
1698720607,"YES","YES",1759
1993348458,"NO","NO",34
346953784,"YES","NO",102
1727301949,"YES","NO",23
203525682,"YES","NO",194
1027948584,"NO","NO",1
12742403,"NO","NO",6
97413565,"YES","NO",40
1755140549,"YES","NO",148
1422928403,"NO","NO",5
1733483251,"YES","YES",18
1995765910,"YES","NO",47
43704660,"NO","NO",3
2030570345,"NO","NO",17
694948130,"YES","NO",87
1595776571,"NO","NO",3
1931508447,"NO","NO",102
114319877,"NO","NO",60
1063259763,"NO","NO",2
2103542985,"NO","NO",424
1422027743,"NO","NO",1
2139719399,"YES","NO",148
1333065282,"NO","NO",12
925640989,"YES","NO",97
1070559807,"YES","NO",36
523219952,"YES","NO",141
786679131,"NO","NO",2
2047845222,"NO","NO",1
1746077956,"NO","NO",1
1027749111,"YES","NO",26
1288744378,"YES","NO",5
613710555,"NO","NO",7
1782517041,"NO","NO",108
456848465,"NO","NO",179
1850834797,"NO","NO",1
1757099940,"YES","YES",726
1971302812,"NO","NO",0
907739806,"NO","NO",2
2076943818,"YES","NO",45
165258692,"NO","NO",0
900828346,"NO","NO",1
1628280919,"YES","NO",33
863508317,"NO","NO",12
681652338,"YES","NO",24
1976293034,"NO","NO",0
1546145549,"YES","NO",63
1034018955,"NO","NO",31
1587049332,"YES","NO",78
462905651,"NO","NO",3
1467058386,"NO","NO",0
1205013627,"NO","NO",4
1810430230,"NO","NO",3
2021003056,"NO","NO",2
1707114008,"NO","NO",3
1662805234,"NO","NO",47
1160424586,"YES","NO",41
1923814095,"NO","NO",1
76215527,"NO","NO",673
1337067581,"YES","NO",72
1454537628,"NO","NO",136
1821534913,"NO","NO",0
693994958,"YES","NO",79
1302885571,"NO","NO",7
497077830,"YES","YES",268
940889845,"NO","NO",66
1056853453,"YES","NO",53
1793474089,"NO","NO",75
945212901,"NO","NO",14
52489768,"YES","NO",39
1284792870,"NO","NO",0
1608329595,"NO","NO",2
757876924,"YES","YES",34
1607330820,"YES","NO",1061
584181299,"NO","NO",5
914709314,"YES","NO",37
757675828,"NO","NO",15
874801684,"YES","YES",103
850968576,"NO","NO",18
1911300189,"NO","NO",4
565513962,"NO","NO",22
512154225,"NO","NO",3
696293027,"YES","YES",15
1517826106,"NO","NO",32
1021873078,"NO","NO",7
239605804,"NO","NO",4
134639426,"NO","NO",0
1090787481,"YES","NO",130
1637824925,"NO","NO",1
1099291423,"YES","NO",128
1545515909,"YES","NO",638
1959565427,"YES","YES",231
918633779,"YES","NO",8
1892038388,"YES","NO",35
1569089764,"NO","NO",0
1145040703,"YES","NO",72
911319744,"NO","NO",32
1116487481,"YES","NO",17
2025123365,"NO","NO",6
130589953,"YES","NO",96
129057992,"YES","NO",41
317206749,"NO","NO",0
1354510463,"NO","NO",12
571780314,"NO","NO",0
31478846,"YES","NO",107
202551384,"YES","NO",101
2055835519,"YES","NO",60
1474629554,"NO","NO",0
1313663316,"NO","NO",4
683890724,"YES","YES",180
1330731063,"YES","NO",44
1086583277,"NO","NO",6
47921612,"NO","NO",62
1278758263,"YES","NO",65
1141090286,"YES","NO",62
1497800067,"YES","YES",24
127434254,"NO","NO",1
1982169797,"NO","NO",7
36914136,"NO","NO",1
1983502644,"YES","NO",32
411864423,"YES","NO",36
207623869,"NO","NO",64
334563601,"YES","NO",19
746982315,"YES","YES",255
1336441780,"NO","NO",7
773131721,"YES","NO",21
703641518,"NO","NO",17
2132131064,"NO","NO",61
2085100865,"YES","NO",53
587879941,"YES","NO",374
1796153535,"NO","NO",108
585623273,"NO","NO",86
459147346,"YES","YES",30
917359285,"NO","NO",1
2143742192,"NO","NO",5
554237483,"NO","NO",4
2033349922,"YES","YES",629
1069864196,"NO","NO",4
1741668254,"NO","NO",4
30003444,"NO","NO",0
755730636,"NO","NO",0
488321511,"NO","NO",2
153909542,"YES","NO",66
1693741581,"NO","NO",58
1724863698,"NO","NO",0
560273228,"NO","NO",0
852772808,"NO","NO",9
1266880558,"NO","NO",13
1416845430,"NO","NO",1
1705846232,"NO","NO",1
1226581090,"YES","NO",31
943185221,"YES","NO",71
1130925968,"NO","NO",9
2106572408,"YES","YES",1207
1036976037,"NO","NO",19
745779537,"YES","NO",31
806651825,"YES","NO",67
570757118,"YES","NO",40
2003361663,"YES","NO",112
1652691151,"NO","NO",14
769203385,"YES","NO",38
127422582,"NO","NO",9
790132241,"YES","NO",185
2079983498,"NO","NO",1
1751439895,"YES","NO",126
906623701,"YES","NO",29
429583868,"NO","NO",5
1857659627,"YES","NO",89
1713466576,"YES","NO",79
256263035,"NO","NO",1
366874824,"YES","NO",34
78354855,"YES","YES",409
1006679476,"YES","NO",104
1951899936,"YES","NO",90
301819628,"NO","NO",27
103510542,"YES","NO",108
1444871942,"YES","YES",57
1764603186,"NO","NO",0
1089826074,"YES","NO",12
1435274847,"YES","NO",29
1484871946,"NO","NO",0
792267741,"YES","NO",119
2053711894,"YES","NO",9
536666395,"NO","NO",0
78960018,"YES","NO",107
1405925103,"NO","NO",16
2125577732,"NO","NO",1
857565348,"YES","NO",83
1850837721,"NO","NO",26
591294673,"NO","NO",0
491790990,"NO","NO",0
2051635554,"YES","NO",24
1055756969,"NO","NO",3
2057048678,"YES","NO",35
69695585,"NO","NO",0
1108269675,"NO","NO",4
121186768,"YES","YES",198
1230087987,"NO","NO",3
1315168425,"NO","NO",14
290868303,"YES","NO",154
847006391,"YES","YES",51
1183070258,"YES","YES",337
1667979032,"NO","NO",28
1363960350,"NO","NO",1
800391170,"YES","NO",142
103439781,"NO","NO",1
851060033,"NO","NO",0
816891874,"NO","NO",11
16815627,"YES","NO",34
1321084632,"YES","YES",373
1868406891,"YES","YES",5
935149417,"NO","NO",0
378649930,"YES","YES",1271
1093131761,"YES","NO",157
1465771661,"NO","NO",13
1823383399,"NO","NO",13
509469728,"NO","NO",4
229468309,"NO","NO",1
837505732,"YES","YES",24
1673825520,"YES","NO",45
9629403,"YES","NO",53
218940820,"YES","NO",451
1103651463,"YES","YES",51
968585570,"NO","NO",21
106249126,"YES","NO",367
1566336515,"YES","NO",34
1948569580,"NO","NO",0
496494549,"NO","NO",10
915624485,"YES","YES",135
39876258,"NO","NO",3
1120271372,"YES","NO",31
1464388383,"NO","NO",1
164020088,"YES","YES",55
1495482672,"NO","NO",1
1138590371,"YES","NO",57
2048206551,"YES","NO",54
423479996,"YES","NO",46
1839086213,"YES","NO",16
955283307,"NO","NO",2
945707196,"YES","NO",11
1783898604,"NO","NO",54
1588136592,"YES","NO",293
56471426,"NO","NO",2
1722097000,"YES","NO",30
1415773228,"YES","NO",99
847154329,"YES","NO",87
959821394,"YES","NO",44
356772698,"YES","NO",55
687593891,"NO","NO",0
94567403,"NO","NO",0
843561921,"NO","NO",12
1555919295,"YES","YES",307
1682867024,"YES","NO",939
1495772204,"NO","NO",1
1895920449,"YES","YES",536
1673838344,"NO","NO",9
1589777336,"YES","NO",54
762291725,"YES","NO",20
1425625925,"YES","NO",152
917147319,"YES","NO",40
1625923252,"YES","NO",62
660128689,"NO","NO",1
1418534466,"NO","NO",18
933341246,"NO","NO",0
1527145445,"NO","NO",55
1878611384,"NO","NO",0
2053316340,"YES","NO",7
376262372,"NO","NO",20
46368468,"YES","NO",145
96616796,"NO","NO",0
1758830730,"YES","NO",57
156144867,"YES","NO",23
419043662,"NO","NO",10
1525703376,"NO","NO",0
360009667,"NO","NO",6
1403423227,"NO","NO",16
1295018738,"NO","NO",3
815248414,"YES","YES",43
1441603422,"NO","NO",2
712421234,"YES","YES",85
1211242038,"NO","NO",0
1160711686,"YES","NO",48
1420531238,"NO","NO",33
1032995547,"NO","NO",11
468576277,"YES","NO",20
1574686689,"NO","NO",1
1229211518,"YES","NO",88
2094506307,"NO","NO",46
1813108770,"NO","NO",5
1146297318,"YES","NO",426
1250366230,"NO","NO",10
551381718,"NO","NO",38
1458554025,"NO","NO",40
468730905,"YES","NO",51
1384246707,"YES","NO",31
1469618047,"NO","NO",33
336905817,"NO","NO",4
588723176,"YES","NO",83
818945492,"YES","NO",95
1982290287,"YES","NO",583
494236583,"NO","NO",1
958249340,"NO","NO",3
1358687168,"YES","YES",257
1327348326,"NO","NO",71
1785176513,"NO","NO",5
1625974635,"YES","NO",56
1853728478,"YES","YES",224
218886755,"NO","NO",2
1336544101,"NO","NO",0
1545721742,"NO","NO",52
1791192004,"NO","NO",2
1392138825,"NO","NO",43
670479755,"NO","NO",12
1236360863,"YES","NO",67
258183176,"NO","NO",20
667525639,"YES","NO",12
1985156936,"YES","NO",22
1909749766,"NO","NO",11
2141176160,"NO","NO",0
304032170,"NO","NO",4
2016464753,"YES","NO",16
1651366766,"YES","NO",179
1240378899,"NO","NO",8
1149836979,"NO","NO",6
1942534869,"YES","NO",23
125487346,"NO","NO",141
1012337985,"NO","NO",2
768183545,"YES","NO",8
673451222,"NO","NO",13
1729828055,"NO","NO",0
1582060850,"NO","NO",1
112504965,"YES","NO",104
1498165099,"NO","NO",15
2145058194,"YES","NO",54
1119728097,"NO","NO",8
1029422949,"NO","NO",15
598091070,"NO","NO",1
889882409,"YES","NO",45
1904157313,"NO","NO",1
1587053919,"NO","NO",6
1222698851,"NO","NO",12
2095630708,"NO","NO",37
9169223,"NO","NO",1
1092982388,"NO","NO",0
812110493,"NO","NO",21
1703633965,"YES","YES",59
2122645139,"NO","NO",0
223653855,"YES","NO",84
